 [BOSS      ] - [20/10/21] - [14"59'17] Cancellata la sessione orfana: utente LOGISTI3 PID 4572 postazione SYSTEM programma selordforn lanciata il 05/10/2021 alle 18:58
 [BOSS      ] - [20/10/21] - [14"59'17] Cancellata la sessione orfana: utente VENDITE3 PID 6068 postazione SYSTEM programma gordforn lanciata il 06/10/2021 alle 11:38
 [BOSS      ] - [20/10/21] - [14"59'17] Cancellata la sessione orfana: utente VENDITE3 PID 6068 postazione SYSTEM programma vmovordforn lanciata il 06/10/2021 alle 12:10
 [BOSS      ] - [20/10/21] - [14"59'17] Cancellata la sessione orfana: utente LOGISTI3 PID 6336 postazione SYSTEM programma smovmag lanciata il 06/10/2021 alle 12:29
 [BOSS      ] - [20/10/21] - [14"59'17] Cancellata la sessione orfana: utente ORDINI08 PID 6908 postazione SYSTEM programma garticoli lanciata il 06/10/2021 alle 12:16
 [BOSS      ] - [20/10/21] - [14"59'17] Cancellata la sessione orfana: utente ORDINI08 PID 6908 postazione SYSTEM programma gclienti lanciata il 06/10/2021 alle 12:16
 [BOSS      ] - [20/10/21] - [14"59'17] Cancellata la sessione orfana: utente ORDINI08 PID 6908 postazione SYSTEM programma ordine lanciata il 06/10/2021 alle 12:17
 [BOSS      ] - [20/10/21] - [14"59'17] Cancellata la sessione orfana: utente VENDITE2 PID 7064 postazione SYSTEM programma lab-listini lanciata il 06/10/2021 alle 11:49
 [BOSS      ] - [20/10/21] - [14"59'17] Cancellata la sessione orfana: utente ORDINIXP PID 7200 postazione SYSTEM programma selbozza lanciata il 06/10/2021 alle 12:31
 [BOSS      ] - [20/10/21] - [14"59'17] Cancellata la sessione orfana: utente ORDINI00 PID 7244 postazione SYSTEM programma gclienti lanciata il 06/10/2021 alle 12:30
 [BOSS      ] - [20/10/21] - [14"59'17] Cancellata la sessione orfana: utente ORDINI00 PID 7244 postazione SYSTEM programma selordini lanciata il 06/10/2021 alle 12:29
 [BOSS      ] - [20/10/21] - [14"59'17] Cancellata la sessione orfana: utente CONTAB1 PID 7320 postazione SYSTEM programma solleciti lanciata il 06/10/2021 alle 12:31
 [BOSS      ] - [20/10/21] - [14"59'17] Cancellata la sessione orfana: utente CONTAB2 PID 7760 postazione SYSTEM programma vmovmag lanciata il 06/10/2021 alle 12:29
 [BOSS      ] - [20/10/21] - [14"59'17] Cancellata la sessione orfana: utente VENDITE2 PID 8156 postazione SYSTEM programma garticoli lanciata il 06/10/2021 alle 10:07
 [BOSS      ] - [20/10/21] - [14"59'17] Cancellata la sessione orfana: utente VENDITE2 PID 8156 postazione SYSTEM programma lab-listini lanciata il 06/10/2021 alle 10:36
 [BOSS      ] - [20/10/21] - [14"59'17] Cancellata la sessione orfana: utente ORDINI04 PID 8176 postazione SYSTEM programma solleciti lanciata il 06/10/2021 alle 10:57
 [BOSS      ] - [20/10/21] - [14"59'17] Cancellata la sessione orfana: utente ORDINI01 PID 8320 postazione SYSTEM programma selordc lanciata il 05/10/2021 alle 15:46
 [BOSS      ] - [20/10/21] - [14"59'17] Cancellata la sessione orfana: utente ORDINI00 PID 9056 postazione SYSTEM programma selordforn lanciata il 06/10/2021 alle 11:02
 [BOSS      ] - [21/12/21] - [11"11'58] Cancellata la sessione orfana: utente ORDINI04 PID 2548 postazione SYSTEM programma garticoli lanciata il 10/12/2021 alle 14:45
 [BOSS      ] - [21/12/21] - [11"11'58] Cancellata la sessione orfana: utente CONTAB2 PID 2988 postazione SYSTEM programma vmovmag lanciata il 10/12/2021 alle 14:50
 [BOSS      ] - [21/12/21] - [11"11'58] Cancellata la sessione orfana: utente ORDINI03 PID 3428 postazione SYSTEM programma selordc lanciata il 10/12/2021 alle 14:52
 [BOSS      ] - [21/12/21] - [11"11'58] Cancellata la sessione orfana: utente ORDINI08 PID 4168 postazione SYSTEM programma selordc lanciata il 10/12/2021 alle 14:52
 [BOSS      ] - [21/12/21] - [11"11'58] Cancellata la sessione orfana: utente BOSS PID 4204 postazione andre programma lab-listini lanciata il 11/12/2021 alle 01:23
 [BOSS      ] - [21/12/21] - [11"11'58] Cancellata la sessione orfana: utente VENDITE2 PID 4328 postazione SYSTEM programma garticoli lanciata il 10/12/2021 alle 14:11
 [BOSS      ] - [21/12/21] - [11"11'58] Cancellata la sessione orfana: utente VENDITE2 PID 4328 postazione SYSTEM programma selordini lanciata il 10/12/2021 alle 14:02
 [BOSS      ] - [21/12/21] - [11"11'58] Cancellata la sessione orfana: utente BOSS PID 4580 postazione andre programma lab-listini lanciata il 11/12/2021 alle 01:22
 [BOSS      ] - [21/12/21] - [11"11'58] Cancellata la sessione orfana: utente BOSS PID 5812 postazione andre programma lab-listini lanciata il 11/12/2021 alle 01:25
 [BOSS      ] - [21/12/21] - [11"11'58] Cancellata la sessione orfana: utente LOGISTI3 PID 6256 postazione SYSTEM programma garticoli lanciata il 10/12/2021 alle 14:05
 [BOSS      ] - [21/12/21] - [11"11'58] Cancellata la sessione orfana: utente CONTAB0 PID 6316 postazione SYSTEM programma ricstadoc lanciata il 10/12/2021 alle 13:13
 [BOSS      ] - [21/12/21] - [11"11'58] Cancellata la sessione orfana: utente BOSS PID 7008 postazione andre programma ricstadoc lanciata il 18/12/2021 alle 00:19
 [BOSS      ] - [21/12/21] - [11"11'58] Cancellata la sessione orfana: utente BOSS PID 7204 postazione andre programma lab-listini lanciata il 11/12/2021 alle 01:21
 [BOSS      ] - [21/12/21] - [11"11'58] Cancellata la sessione orfana: utente ORDINIXP PID 7336 postazione SYSTEM programma garticoli lanciata il 10/12/2021 alle 14:48
 [BOSS      ] - [21/12/21] - [11"11'58] Cancellata la sessione orfana: utente ORDINIXP PID 7336 postazione SYSTEM programma ricstadoc lanciata il 10/12/2021 alle 14:52
 [BOSS      ] - [21/12/21] - [11"11'58] Cancellata la sessione orfana: utente ORDINIXP PID 7336 postazione SYSTEM programma vmovordforn lanciata il 10/12/2021 alle 14:42
 [BOSS      ] - [21/12/21] - [11"11'58] Cancellata la sessione orfana: utente LOGISTI3 PID 7880 postazione SYSTEM programma garticoli lanciata il 10/12/2021 alle 14:43
 [BOSS      ] - [21/12/21] - [11"11'58] Cancellata la sessione orfana: utente LOGISTI3 PID 7880 postazione SYSTEM programma glistini lanciata il 10/12/2021 alle 14:22
 [BOSS      ] - [21/12/21] - [11"11'58] Cancellata la sessione orfana: utente LOGISTI3 PID 7880 postazione SYSTEM programma selordforn lanciata il 10/12/2021 alle 14:43
 [BOSS      ] - [21/12/21] - [11"11'58] Cancellata la sessione orfana: utente BOSS PID 9720 postazione andre programma lab-listini lanciata il 11/12/2021 alle 01:59
 [BOSS      ] - [21/12/21] - [11"11'58] Cancellata la sessione orfana: utente BOSS PID 10328 postazione andre programma ricstadoc lanciata il 18/12/2021 alle 00:18
 [BOSS      ] - [21/12/21] - [11"11'58] Cancellata la sessione orfana: utente BOSS PID 11552 postazione andre programma ricstadoc lanciata il 18/12/2021 alle 00:17
 [BOSS      ] - [21/12/21] - [11"11'58] Cancellata la sessione orfana: utente BOSS PID 12396 postazione andre programma edi-impord lanciata il 10/12/2021 alle 22:51
 [BOSS      ] - [21/12/21] - [11"11'58] Cancellata la sessione orfana: utente BOSS PID 14948 postazione andre programma stbolle-r lanciata il 17/12/2021 alle 14:52
 [BOSS      ] - [21/12/21] - [11"11'58] Cancellata la sessione orfana: utente BOSS PID 15620 postazione andre programma ricstadoc lanciata il 18/12/2021 alle 00:16
