2020;00059565;BRICO MARKET SRL                                                                                    ;VIALE CANNATELLO SN                                                                                 ;92100;VILLAGGIO MOSE'                                                                                     ;AG;
2020;00059577;DE ANGELIS SRL                                                                                      ;LOC. SAN DONATO VIA URBINATE, 1                                                                     ;61029;URBINO                                                                                              ;PU;
2020;00059578;DE TODO SAS DI IUORIO FRANCESCO E C.                                                                ;VIA F.LLI CERVI 8                                                                                   ;40057;GRANAROLO DELL'EMILIA                                                                               ;BO;
2020;00059579;DI VITA COSTRUZIONI                                                                                 ;VIA TERMINI IMERESE 55                                                                              ;90135;PALERMO                                                                                             ;PA;
2020;00059584;GS SPA                                                                                              ;VIA FARFISA - LOC. ASPIO TERME                                                                      ;60021;CAMERANO                                                                                            ;AN;
2020;00059589;GS SPA                                                                                              ;VIA DI PRATO 145                                                                                    ;50041;CALENZANO                                                                                           ;FI;
2020;00059596;GS SPA                                                                                              ;VIA CREA 10                                                                                         ;10095;GRUGLIASCO                                                                                          ;TO;
2020;00059599;GS SPA                                                                                              ;VIA S.S. ANNUNZIATA 278                                                                             ;55100;LOC. ACQUA CALDA - LUCCA                                                                            ;LU;
2020;00059601;GS SPA                                                                                              ;VIA MASSA AVENZA 32                                                                                 ;54100;MASSA                                                                                               ;MS;
2020;00059612;GS SPA                                                                                              ;VIA CANIGA 1 EX CONSORZIO AGRARIO                                                                   ;07100;SASSARI                                                                                             ;SS;
2020;00059614;GS SPA                                                                                              ;VIA DEL TERZIARIO 2/4/6                                                                             ;36016;THIENE                                                                                              ;VI;
2020;00059616;GS SPA                                                                                              ;C.SO MONTECUCCO 108                                                                                 ;10141;TORINO                                                                                              ;TO;
2020;00059617;GS SPA                                                                                              ;V.LE TRICESIMO SNC                                                                                  ;33100;UDINE                                                                                               ;UD;
2020;00059620;IPER MONTEBELLO SPA                                                                                 ;VIA PORTICO 71                                                                                      ;24050;ORIO AL SERIO                                                                                       ;BG;
2020;00059621;L'AUTORICAMBIO SRL                                                                                  ;VIA VALLETTA SAN CRISTOFORO ,11                                                                     ;17100;SAVONA                                                                                              ;SV;
2020;00059623;LUBRITALIA SPA                                                                                      ;VIA EMANUELE DE DEO 40                                                                              ;72015;FASANO                                                                                              ;BR;
2020;00059624;MAX RICAMBI DI BOLZONI MASSIMO GABRIO                                                               ;VIA CASTELVERDE 8                                                                                   ;26028;SESTO ED UNITI                                                                                      ;CR;
2020;00059627;MOTORSTOCK SRL                                                                                      ;VIA DEI CERCHI 51                                                                                   ;00186;ROMA                                                                                                ;RM;
2020;00059628;OTARIA SNC                                                                                          ;VIA E. MATTEI, 4                                                                                    ;53041;ASCIANO                                                                                             ;SI;
2020;00059629;PALMERI MICHELE SNC DI BASILIO E GIUSEPP                                                            ;VIA PRINCIPI LANCIA DI BROLO, 34                                                                    ;98061;BROLO                                                                                               ;ME;
2020;00059630;PAM PANORAMA SPA                                                                                    ;VIALE TRENTO - ANG. VIA GIRALDI                                                                     ;36100;VICENZA                                                                                             ;VI;
2020;00059633;RUSSO RICAMBI SRL                                                                                   ;VIA COMPLANARE VARCO IZZO 36                                                                        ;85100;POTENZA                                                                                             ;PZ;
